#    L    TT             EE             BB             TE             PP             TP             EP          
  2011    0.22604E+03    0.80879E+01    0.00000E+00   -0.21169E+02    0.11969E-08   -0.30979E-05    0.40360E-07
  2012    0.22626E+03    0.80158E+01    0.00000E+00   -0.21113E+02    0.11953E-08   -0.30385E-05    0.36244E-07
  2013    0.22645E+03    0.79429E+01    0.00000E+00   -0.21054E+02    0.11936E-08   -0.29745E-05    0.31969E-07
  2014    0.22666E+03    0.78715E+01    0.00000E+00   -0.20990E+02    0.11919E-08   -0.29064E-05    0.27551E-07
  2015    0.22686E+03    0.77993E+01    0.00000E+00   -0.20923E+02    0.11903E-08   -0.28343E-05    0.23006E-07
  2016    0.22705E+03    0.77278E+01    0.00000E+00   -0.20852E+02    0.11886E-08   -0.27586E-05    0.18349E-07
  2017    0.22723E+03    0.76562E+01    0.00000E+00   -0.20777E+02    0.11869E-08   -0.26795E-05    0.13598E-07
  2018    0.22741E+03    0.75848E+01    0.00000E+00   -0.20699E+02    0.11853E-08   -0.25974E-05    0.87691E-08
  2019    0.22758E+03    0.75135E+01    0.00000E+00   -0.20615E+02    0.11836E-08   -0.25126E-05    0.38776E-08
  2020    0.22775E+03    0.74423E+01    0.00000E+00   -0.20530E+02    0.11820E-08   -0.24253E-05   -0.10598E-08
  2021    0.22791E+03    0.73719E+01    0.00000E+00   -0.20440E+02    0.11803E-08   -0.23358E-05   -0.60268E-08
  2022    0.22805E+03    0.73015E+01    0.00000E+00   -0.20348E+02    0.11787E-08   -0.22444E-05   -0.11007E-07
  2023    0.22820E+03    0.72314E+01    0.00000E+00   -0.20251E+02    0.11770E-08   -0.21515E-05   -0.15985E-07
  2024    0.22834E+03    0.71616E+01    0.00000E+00   -0.20151E+02    0.11754E-08   -0.20572E-05   -0.20943E-07
  2025    0.22845E+03    0.70921E+01    0.00000E+00   -0.20048E+02    0.11737E-08   -0.19620E-05   -0.25867E-07
  2026    0.22858E+03    0.70230E+01    0.00000E+00   -0.19941E+02    0.11721E-08   -0.18661E-05   -0.30738E-07
  2027    0.22870E+03    0.69544E+01    0.00000E+00   -0.19831E+02    0.11705E-08   -0.17697E-05   -0.35542E-07
  2028    0.22880E+03    0.68861E+01    0.00000E+00   -0.19717E+02    0.11688E-08   -0.16732E-05   -0.40262E-07
  2029    0.22890E+03    0.68182E+01    0.00000E+00   -0.19600E+02    0.11672E-08   -0.15769E-05   -0.44882E-07
  2030    0.22898E+03    0.67507E+01    0.00000E+00   -0.19481E+02    0.11656E-08   -0.14811E-05   -0.49385E-07
  2031    0.22906E+03    0.66838E+01    0.00000E+00   -0.19358E+02    0.11639E-08   -0.13860E-05   -0.53755E-07
  2032    0.22913E+03    0.66173E+01    0.00000E+00   -0.19232E+02    0.11623E-08   -0.12920E-05   -0.57977E-07
  2033    0.22919E+03    0.65514E+01    0.00000E+00   -0.19103E+02    0.11607E-08   -0.11994E-05   -0.62033E-07
  2034    0.22925E+03    0.64860E+01    0.00000E+00   -0.18971E+02    0.11591E-08   -0.11083E-05   -0.65908E-07
  2035    0.22929E+03    0.64211E+01    0.00000E+00   -0.18836E+02    0.11575E-08   -0.10192E-05   -0.69585E-07
  2036    0.22932E+03    0.63568E+01    0.00000E+00   -0.18699E+02    0.11559E-08   -0.93233E-06   -0.73048E-07
  2037    0.22935E+03    0.62931E+01    0.00000E+00   -0.18558E+02    0.11542E-08   -0.84796E-06   -0.76280E-07
  2038    0.22935E+03    0.62300E+01    0.00000E+00   -0.18416E+02    0.11526E-08   -0.76641E-06   -0.79267E-07
  2039    0.22936E+03    0.61675E+01    0.00000E+00   -0.18269E+02    0.11510E-08   -0.68795E-06   -0.81991E-07
  2040    0.22936E+03    0.61056E+01    0.00000E+00   -0.18121E+02    0.11494E-08   -0.61289E-06   -0.84435E-07
  2041    0.22934E+03    0.60443E+01    0.00000E+00   -0.17969E+02    0.11478E-08   -0.54151E-06   -0.86585E-07
  2042    0.22932E+03    0.59839E+01    0.00000E+00   -0.17816E+02    0.11462E-08   -0.47411E-06   -0.88423E-07
  2043    0.22928E+03    0.59240E+01    0.00000E+00   -0.17659E+02    0.11446E-08   -0.41099E-06   -0.89934E-07
  2044    0.22924E+03    0.58648E+01    0.00000E+00   -0.17501E+02    0.11430E-08   -0.35243E-06   -0.91100E-07
  2045    0.22919E+03    0.58064E+01    0.00000E+00   -0.17340E+02    0.11414E-08   -0.29873E-06   -0.91907E-07
  2046    0.22913E+03    0.57486E+01    0.00000E+00   -0.17178E+02    0.11398E-08   -0.25018E-06   -0.92337E-07
  2047    0.22905E+03    0.56916E+01    0.00000E+00   -0.17013E+02    0.11382E-08   -0.20707E-06   -0.92375E-07
  2048    0.22896E+03    0.56354E+01    0.00000E+00   -0.16845E+02    0.11367E-08   -0.16970E-06   -0.92004E-07
  2049    0.22887E+03    0.55800E+01    0.00000E+00   -0.16676E+02    0.11351E-08   -0.13836E-06   -0.91207E-07
  2050    0.22876E+03    0.55254E+01    0.00000E+00   -0.16504E+02    0.11335E-08   -0.11334E-06   -0.89970E-07
  2051    0.22863E+03    0.54715E+01    0.00000E+00   -0.16332E+02    0.11319E-08   -0.94845E-07   -0.88280E-07
  2052    0.22850E+03    0.54185E+01    0.00000E+00   -0.16157E+02    0.11303E-08   -0.82714E-07   -0.86153E-07
  2053    0.22836E+03    0.53663E+01    0.00000E+00   -0.15979E+02    0.11288E-08   -0.76701E-07   -0.83606E-07
  2054    0.22820E+03    0.53150E+01    0.00000E+00   -0.15801E+02    0.11272E-08   -0.76557E-07   -0.80658E-07
  2055    0.22803E+03    0.52644E+01    0.00000E+00   -0.15621E+02    0.11256E-08   -0.82032E-07   -0.77330E-07
  2056    0.22786E+03    0.52148E+01    0.00000E+00   -0.15439E+02    0.11240E-08   -0.92878E-07   -0.73639E-07
  2057    0.22767E+03    0.51661E+01    0.00000E+00   -0.15255E+02    0.11225E-08   -0.10885E-06   -0.69606E-07
  2058    0.22747E+03    0.51182E+01    0.00000E+00   -0.15071E+02    0.11209E-08   -0.12969E-06   -0.65249E-07
  2059    0.22727E+03    0.50712E+01    0.00000E+00   -0.14885E+02    0.11193E-08   -0.15516E-06   -0.60587E-07
  2060    0.22705E+03    0.50250E+01    0.00000E+00   -0.14697E+02    0.11178E-08   -0.18500E-06   -0.55640E-07
  2061    0.22682E+03    0.49798E+01    0.00000E+00   -0.14508E+02    0.11162E-08   -0.21897E-06   -0.50426E-07
  2062    0.22658E+03    0.49356E+01    0.00000E+00   -0.14318E+02    0.11147E-08   -0.25682E-06   -0.44965E-07
  2063    0.22633E+03    0.48923E+01    0.00000E+00   -0.14127E+02    0.11131E-08   -0.29830E-06   -0.39276E-07
  2064    0.22605E+03    0.48499E+01    0.00000E+00   -0.13935E+02    0.11116E-08   -0.34316E-06   -0.33378E-07
  2065    0.22577E+03    0.48085E+01    0.00000E+00   -0.13742E+02    0.11100E-08   -0.39116E-06   -0.27290E-07
  2066    0.22549E+03    0.47681E+01    0.00000E+00   -0.13549E+02    0.11085E-08   -0.44204E-06   -0.21031E-07
  2067    0.22519E+03    0.47285E+01    0.00000E+00   -0.13354E+02    0.11069E-08   -0.49555E-06   -0.14620E-07
  2068    0.22487E+03    0.46899E+01    0.00000E+00   -0.13159E+02    0.11054E-08   -0.55145E-06   -0.80762E-08
  2069    0.22455E+03    0.46524E+01    0.00000E+00   -0.12962E+02    0.11039E-08   -0.60949E-06   -0.14192E-08
  2070    0.22421E+03    0.46158E+01    0.00000E+00   -0.12767E+02    0.11023E-08   -0.66942E-06    0.53323E-08
  2071    0.22386E+03    0.45802E+01    0.00000E+00   -0.12570E+02    0.11008E-08   -0.73099E-06    0.12159E-07
  2072    0.22351E+03    0.45456E+01    0.00000E+00   -0.12372E+02    0.10992E-08   -0.79395E-06    0.19042E-07
  2073    0.22314E+03    0.45120E+01    0.00000E+00   -0.12175E+02    0.10977E-08   -0.85806E-06    0.25962E-07
  2074    0.22276E+03    0.44794E+01    0.00000E+00   -0.11977E+02    0.10962E-08   -0.92306E-06    0.32900E-07
  2075    0.22237E+03    0.44477E+01    0.00000E+00   -0.11778E+02    0.10947E-08   -0.98871E-06    0.39836E-07
  2076    0.22196E+03    0.44171E+01    0.00000E+00   -0.11579E+02    0.10931E-08   -0.10548E-05    0.46753E-07
  2077    0.22155E+03    0.43875E+01    0.00000E+00   -0.11381E+02    0.10916E-08   -0.11209E-05    0.53630E-07
  2078    0.22113E+03    0.43589E+01    0.00000E+00   -0.11182E+02    0.10901E-08   -0.11870E-05    0.60449E-07
  2079    0.22067E+03    0.43314E+01    0.00000E+00   -0.10984E+02    0.10886E-08   -0.12528E-05    0.67189E-07
  2080    0.22024E+03    0.43048E+01    0.00000E+00   -0.10785E+02    0.10871E-08   -0.13179E-05    0.73834E-07
  2081    0.21977E+03    0.42793E+01    0.00000E+00   -0.10587E+02    0.10855E-08   -0.13822E-05    0.80362E-07
  2082    0.21931E+03    0.42548E+01    0.00000E+00   -0.10388E+02    0.10840E-08   -0.14454E-05    0.86755E-07
  2083    0.21883E+03    0.42313E+01    0.00000E+00   -0.10192E+02    0.10825E-08   -0.15073E-05    0.92995E-07
  2084    0.21833E+03    0.42089E+01    0.00000E+00   -0.99942E+01    0.10810E-08   -0.15676E-05    0.99061E-07
  2085    0.21784E+03    0.41874E+01    0.00000E+00   -0.97967E+01    0.10795E-08   -0.16260E-05    0.10493E-06
  2086    0.21732E+03    0.41670E+01    0.00000E+00   -0.95999E+01    0.10780E-08   -0.16824E-05    0.11060E-06
  2087    0.21680E+03    0.41476E+01    0.00000E+00   -0.94044E+01    0.10765E-08   -0.17364E-05    0.11603E-06
  2088    0.21627E+03    0.41292E+01    0.00000E+00   -0.92096E+01    0.10750E-08   -0.17878E-05    0.12121E-06
  2089    0.21573E+03    0.41118E+01    0.00000E+00   -0.90147E+01    0.10735E-08   -0.18364E-05    0.12613E-06
  2090    0.21517E+03    0.40955E+01    0.00000E+00   -0.88212E+01    0.10720E-08   -0.18819E-05    0.13075E-06
  2091    0.21462E+03    0.40802E+01    0.00000E+00   -0.86283E+01    0.10705E-08   -0.19240E-05    0.13507E-06
